year,ISSUE_DATE,PERMIT_SUBTYPE_NAME,DESC_OF_WORK,FULL_ADDRESS,street,zip,"Geocodio Latitude","Geocodio Longitude","Geocodio Accuracy Score","Geocodio Accuracy Type","Geocodio Address Line 1","Geocodio Address Line 2","Geocodio Address Line 3","Geocodio House Number","Geocodio Street","Geocodio Unit Type","Geocodio Unit Number","Geocodio City","Geocodio State","Geocodio County","Geocodio Postal Code","Geocodio Country","Geocodio Source"
2023,"2023/09/07 04:00:00+00","SOLAR SYSTEM","THE PROJECT SCOPE INCLUDES THE INSTALLATION OF A  7.2 KW DC RATED GRID-TIED PHOTOVOLTAIC SYSTEM. THE INSTALLATION CONSISTS OF A RAILED, ROOF MOUNTED SOLAR ARRAY, INVERTERS AND RELATED ELECTRICAL METERING AND SAFETY EQUIPMENT. ALL EQUIPMENT WILL BE INSTALLED AS REQUIRED BY APPLICABLE CODES AND THE LOCAL UTILITY COMPANY. DURING DAYLIGHT HOURS, THIS PV SYSTEM (SOLAR ELECTRIC) WILL PROVIDE ELECTRICITY IN PARALLEL WITH THE LOCAL UTILITY SERVICE PROVIDER.","2306 MINNESOTA AVE SE, WASHINGTON, DC 20020","2306 MINNESOTA AVE SE",20020,38.872597,-76.973048,1,rooftop,"2306 Minnesota Ave SE",,"Washington, DC 20020",2306,"Minnesota Ave SE",,,Washington,DC,"District of Columbia",20020,US,"Statewide (City of Washington)"
2023,"2023/11/06 05:00:00+00","SOLAR SYSTEM","roof top solar installation 12 410w panels","1211 DECATUR ST NW, WASHINGTON, DC 20011","1211 DECATUR ST NW",20011,38.948446,-77.028117,1,rooftop,"1211 Decatur St NW",,"Washington, DC 20011",1211,"Decatur St NW",,,Washington,DC,"District of Columbia",20011,US,"Statewide (City of Washington)"
2023,"2023/11/06 05:00:00+00","SOLAR SYSTEM","Installation of Solar Array on Row home 7.56 kW","817 SHERIDAN ST NW, WASHINGTON, DC 20011","817 SHERIDAN ST NW",20011,38.966333,-77.025005,1,rooftop,"817 Sheridan St NW",,"Washington, DC 20011",817,"Sheridan St NW",,,Washington,DC,"District of Columbia",20011,US,"Statewide (City of Washington)"
2023,"2023/11/06 05:00:00+00","SOLAR SYSTEM","Install (8) roof mounted solar panels, (8) microinverters, 2.92kw","1831 MONROE ST NE, WASHINGTON, DC 20018","1831 MONROE ST NE",20018,38.932914,-76.977594,1,rooftop,"1831 Monroe St NE",,"Washington, DC 20018",1831,"Monroe St NE",,,Washington,DC,"District of Columbia",20018,US,"Statewide (City of Washington)"
2023,"2023/11/06 05:00:00+00","SOLAR SYSTEM","To install 62.3 kWdc size of solar panels with a
system height of 0.8' on roof of building.","5432 CONNECTICUT AVE NW, WASHINGTON, DC 20015","5432 CONNECTICUT AVE NW",20015,38.962879,-77.074728,1,rooftop,"5432 Connecticut Ave NW",,"Washington, DC 20015",5432,"Connecticut Ave NW",,,Washington,DC,"District of Columbia",20015,US,"Statewide (City of Washington)"
2023,"2023/11/06 05:00:00+00","SOLAR SYSTEM","Capitol Hill Historic District

Installation of Solar Array on Row Home 10.8 KW Sunpower System","648 MASSACHUSETTS AVE NE, WASHINGTON, DC 20002","648 MASSACHUSETTS AVE NE",20002,38.892763,-76.996739,1,rooftop,"648 Massachusetts Ave NE",,"Washington, DC 20002",648,"Massachusetts Ave NE",,,Washington,DC,"District of Columbia",20002,US,"Statewide (City of Washington)"
2023,"2023/11/06 05:00:00+00","SOLAR SYSTEM","Install 2.025kw (5 panels) roof mounted solar PV system.","1472 BANGOR ST SE, WASHINGTON, DC 20020","1472 BANGOR ST SE",20020,38.86071,-76.984829,1,rooftop,"1472 Bangor St SE",,"Washington, DC 20020",1472,"Bangor St SE",,,Washington,DC,"District of Columbia",20020,US,"Statewide (City of Washington)"
2023,"2023/07/06 04:00:00+00","SOLAR SYSTEM","Greater U Street Historic District

To install 9kW size of solar panels with a systemheight of 1.1 feet on roof of building.","1223 W ST NW, WASHINGTON, DC 20009","1223 W ST NW",20009,38.919359,-77.029052,1,rooftop,"1223 W St NW",,"Washington, DC 20009",1223,"W St NW",,,Washington,DC,"District of Columbia",20009,US,"Statewide (City of Washington)"
2023,"2023/07/06 04:00:00+00","SOLAR SYSTEM","Bloomingdale Historic District

roof top solar installation 47 365w panels","2427 1ST ST NW, WASHINGTON, DC 20001","2427 1ST ST NW",20001,38.922178,-77.011898,1,rooftop,"2427 1st St NW",,"Washington, DC 20001",2427,"1st St NW",,,Washington,DC,"District of Columbia",20001,US,"Statewide (City of Washington)"
2023,"2023/07/06 04:00:00+00","SOLAR SYSTEM","To install 13.05 kW size of solar panels with asystem height of 1.1 feet on roof of building","4815 8TH ST NE, WASHINGTON, DC 20017","4815 8TH ST NE",20017,38.947786,-76.994669,1,rooftop,"4815 8th St NE",,"Washington, DC 20017",4815,"8th St NE",,,Washington,DC,"District of Columbia",20017,US,"Statewide (City of Washington)"
2023,"2023/06/06 04:00:00+00","SOLAR SYSTEM","roof top solar installation 30 410w panels","2431 MONROE ST NE, WASHINGTON, DC 20018","2431 MONROE ST NE",20018,38.932901,-76.970898,1,rooftop,"2431 Monroe St NE",,"Washington, DC 20018",2431,"Monroe St NE",,,Washington,DC,"District of Columbia",20018,US,"Statewide (City of Washington)"
2023,"2023/07/06 04:00:00+00","SOLAR SYSTEM","RESIDENTIAL GRID ROOF MOUNTED INTERACTIVE SOLAR INSTALLATION
System AC Size @ STC:    6.0 kW    System DC Size @ STC:  8.40 kW
(21) ZNSHINE SOLAR ZXM7-SHLDD108-400/M SOLAR MODULES
(1) SOLAREDGE SE6000H-US (240V) INVERTER","2632 10TH ST NE, WASHINGTON, DC 20018","2632 10TH ST NE",20018,38.924038,-76.992656,1,rooftop,"2632 10th St NE",,"Washington, DC 20018",2632,"10th St NE",,,Washington,DC,"District of Columbia",20018,US,"Statewide (City of Washington)"
2023,"2023/07/06 04:00:00+00","SOLAR SYSTEM","Rood mounted PV solar system install of 8kw DC","5352 HAYES ST NE, WASHINGTON, DC 20019","5352 HAYES ST NE",20019,38.89962,-76.923127,1,rooftop,"5352 Hayes St NE",,"Washington, DC 20019",5352,"Hayes St NE",,,Washington,DC,"District of Columbia",20019,US,"Statewide (City of Washington)"
2023,"2023/07/06 04:00:00+00","SOLAR SYSTEM","RESIDENTIAL GRID ROOF MOUNTED INTERACTIVE SOLAR INSTALLATION
SYSTEM AC SIZE @ STC: 11.400 kW SYSTEM DC SIZE @ STC: 17.220 kW
(42) ZNSHINE SOLAR ZXM7-SHLDD108 410W
(1) SOLAR EDGE SE11400H-US (240V)","918 HILLTOP TER SE, WASHINGTON, DC 20019","918 HILLTOP TER SE",20019,38.879666,-76.93778,1,rooftop,"918 Hilltop Ter SE",,"Washington, DC 20019",918,"Hilltop Ter SE",,,Washington,DC,"District of Columbia",20019,US,"Statewide (City of Washington)"
2023,"2023/07/06 04:00:00+00","SOLAR SYSTEM","roof top solar installation 24 455w panels","1714 CONSTITUTION AVE NE, WASHINGTON, DC 20002","1714 CONSTITUTION AVE NE",20002,38.892219,-76.980105,1,rooftop,"1714 Constitution Ave NE",,"Washington, DC 20002",1714,"Constitution Ave NE",,,Washington,DC,"District of Columbia",20002,US,"Statewide (City of Washington)"
2023,"2023/07/06 04:00:00+00","SOLAR SYSTEM","roof top solar installation 22 455w panels","5120 HANNA PL SE, WASHINGTON, DC 20019","5120 HANNA PL SE",20019,38.879559,-76.92913,1,rooftop,"5120 Hanna Pl SE",,"Washington, DC 20019",5120,"Hanna Pl SE",,,Washington,DC,"District of Columbia",20019,US,"Statewide (City of Washington)"
2023,"2023/08/01 04:00:00+00","SOLAR SYSTEM","THE PROJECT SCOPE INCLUDES THE INSTALLATION OF A  7.2KW DC RATED GRID-TIED PHOTOVOLTAIC SYSTEM. THE INSTALLATION CONSISTS OF A RAILED, ROOF MOUNTED SOLAR ARRAY, INVERTERS AND RELATED ELECTRICAL METERING AND SAFETY EQUIPMENT. ALL EQUIPMENT WILL BE INSTALLED AS REQUIRED BY APPLICABLE CODES AND THE LOCAL UTILITY COMPANY. DURING DAYLIGHT HOURS, THIS PV SYSTEM (SOLAR ELECTRIC) WILL PROVIDE ELECTRICITY IN PARALLEL WITH THE LOCAL UTILITY SERVICE PROVIDER.","5112 HANNA PL SE, WASHINGTON, DC 20019","5112 HANNA PL SE",20019,38.879573,-76.92936,1,rooftop,"5112 Hanna Pl SE",,"Washington, DC 20019",5112,"Hanna Pl SE",,,Washington,DC,"District of Columbia",20019,US,"Statewide (City of Washington)"
2023,"2023/08/01 04:00:00+00","SOLAR SYSTEM","roof top solar installation 30 410w panels","3121 WESTOVER DR SE, WASHINGTON, DC 20020","3121 WESTOVER DR SE",20020,38.868335,-76.962277,1,rooftop,"3121 Westover Dr SE",,"Washington, DC 20020",3121,"Westover Dr SE",,,Washington,DC,"District of Columbia",20020,US,"Statewide (City of Washington)"
2023,"2023/08/01 04:00:00+00","SOLAR SYSTEM","Install (27) Roof Mounted Solar Panels. System Size 10.935kw","6102 9TH ST NW, WASHINGTON, DC 20011","6102 9TH ST NW",20011,38.964136,-77.026193,1,rooftop,"6102 9th St NW",,"Washington, DC 20011",6102,"9th St NW",,,Washington,DC,"District of Columbia",20011,US,"Statewide (City of Washington)"
2023,"2023/08/01 04:00:00+00","SOLAR SYSTEM","RESIDENTIAL GRID  ROOF MOUNTED INTERACTIVE SOLAR INSTALLATION
SYSTEM AC SIZE @ STC: 10.000 kW SYSTEM DC SIZE @ STC: 11.070 kW
(27) ZNSHINE SOLAR ZXM7-SHLDD108 410W
(1) SOLAR EDGE SE10000H-US (240V)","144 56TH PL SE, WASHINGTON, DC 20019","144 56TH PL SE",20019,38.886908,-76.919755,1,rooftop,"144 56th Pl SE",,"Washington, DC 20019",144,"56th Pl SE",,,Washington,DC,"District of Columbia",20019,US,"Statewide (City of Washington)"
2023,"2023/06/28 04:00:00+00","SOLAR SYSTEM","roof top solar installation 30 365w panels","1630 ARGONNE PL NW, WASHINGTON, DC 20009","1630 ARGONNE PL NW",20009,38.926391,-77.038139,1,rooftop,"1630 Argonne Pl NW",,"Washington, DC 20009",1630,"Argonne Pl NW",,,Washington,DC,"District of Columbia",20009,US,"Statewide (City of Washington)"
2023,"2023/08/01 04:00:00+00","SOLAR SYSTEM","RESIDENTIAL GRID  ROOF MOUNTED INTERACTIVE SOLAR INSTALLATION
System AC Size @ STC:   6.0 kW    System DC Size @ STC:  7.79 kW
(19) ZNSHINE SOLAR ZXM7-SHLDD108-410/M SOLAR MODULES
(1) SOLAREDGE SE6000H-US (240V) INVERTER","622 L ST NE, WASHINGTON, DC 20002","622 L ST NE",20002,38.903912,-76.997646,1,rooftop,"622 L St NE",,"Washington, DC 20002",622,"L St NE",,,Washington,DC,"District of Columbia",20002,US,"Statewide (City of Washington)"
2023,"2023/08/01 04:00:00+00","SOLAR SYSTEM","Solar install on roof","700 RANDOLPH ST NW, WASHINGTON, DC 20011","700 RANDOLPH ST NW",20011,38.93856,-77.02167,1,rooftop,"700 Randolph St NW",,"Washington, DC 20011",700,"Randolph St NW",,,Washington,DC,"District of Columbia",20011,US,"Statewide (City of Washington)"
2023,"2023/08/01 04:00:00+00","SOLAR SYSTEM","roof top solar installation 32 410 w panels","4923 FITCH PL NE, WASHINGTON, DC 20019","4923 FITCH PL NE",20019,38.89614,-76.931153,1,rooftop,"4923 Fitch Pl NE",,"Washington, DC 20019",4923,"Fitch Pl NE",,,Washington,DC,"District of Columbia",20019,US,"Statewide (City of Washington)"
2023,"2023/08/01 04:00:00+00","SOLAR SYSTEM","roof top solar installation 16 410w panels","3455 23RD ST SE, WASHINGTON, DC 20020","3455 23RD ST SE",20020,38.846122,-76.971833,1,rooftop,"3455 23rd St SE",,"Washington, DC 20020",3455,"23rd St SE",,,Washington,DC,"District of Columbia",20020,US,"Statewide (City of Washington)"
2023,"2023/06/05 04:00:00+00","SOLAR SYSTEM","RESIDENTIAL GRID ROOF MOUNTED INTERACTIVE SOLAR INSTALLATION
System AC Size @ STC:    6.0 kW     System DC Size @ STC:  9.02 kW
(22) ZNSHINE SOLAR ZXM7-SH108-410/M SOLAR MODULES
(1) SOLAREDGE SE6000H-US (240V) INVERTER","4419 19TH PL NE, WASHINGTON, DC 20018","4419 19TH PL NE",20018,38.943557,-76.977066,1,rooftop,"4419 19th Pl NE",,"Washington, DC 20018",4419,"19th Pl NE",,,Washington,DC,"District of Columbia",20018,US,"Statewide (City of Washington)"
2023,"2023/06/05 04:00:00+00","SOLAR SYSTEM","RESIDENTIAL GRID ROOF MOUNTED INTERACTIVE SOLAR INSTALLATION
SYSTEM AC SIZE @ STC: 5.000 kW SYSTEM DC SIZE @ STC: 6.560 kW
(16) SEG SOLAR SEG-410-BMD-HV
(1) SOLAR EDGE SE5000H-US (240V)","4831 BASS PL SE, WASHINGTON, DC 20019","4831 BASS PL SE",20019,38.886241,-76.933424,1,rooftop,"4831 Bass Pl SE",,"Washington, DC 20019",4831,"Bass Pl SE",,,Washington,DC,"District of Columbia",20019,US,"Statewide (City of Washington)"
2023,"2023/07/14 04:00:00+00","SOLAR SYSTEM","To install 7.565kW size of solar panels on roof ofbuilding.","2925 20TH ST NE, WASHINGTON, DC 20018","2925 20TH ST NE",20018,38.927569,-76.975944,1,rooftop,"2925 20th St NE",,"Washington, DC 20018",2925,"20th St NE",,,Washington,DC,"District of Columbia",20018,US,"Statewide (City of Washington)"
2023,"2023/07/14 04:00:00+00","SOLAR SYSTEM","Installing 13 Asphalt Roof Mounted Solar Panels - 5.265 kW","4610 HILLTOP TER SE, WASHINGTON, DC 20019","4610 HILLTOP TER SE",20019,38.879905,-76.935344,1,rooftop,"4610 Hilltop Ter SE",,"Washington, DC 20019",4610,"Hilltop Ter SE",,,Washington,DC,"District of Columbia",20019,US,"Statewide (City of Washington)"
2023,"2023/07/14 04:00:00+00","SOLAR SYSTEM","To install 8.9kW size of solar panels with a systemheight of 1.1 feet on roof of building","63 U ST NW, WASHINGTON, DC 20001","63 U ST NW",20001,38.917208,-77.011147,1,rooftop,"63 U St NW",,"Washington, DC 20001",63,"U St NW",,,Washington,DC,"District of Columbia",20001,US,"Statewide (City of Washington)"
2023,"2023/07/14 04:00:00+00","SOLAR SYSTEM","RESIDENTIAL GRID ROOF MOUNTED INTERACTIVE SOLAR INSTALLATION
System AC Size @ STC: 7.6 kW   System DC Size @ STC:  10.66 kW
(26) ZNSHINE SOLAR ZXM7-SHLDD108-410/M SOLAR MODULES
(1) SOLAREDGE SE7600H-US (240V) INVERTER","1220 LONGFELLOW ST NW, WASHINGTON, DC 20011","1220 LONGFELLOW ST NW",20011,38.95709,-77.029001,1,rooftop,"1220 Longfellow St NW",,"Washington, DC 20011",1220,"Longfellow St NW",,,Washington,DC,"District of Columbia",20011,US,"Statewide (City of Washington)"
2023,"2023/07/14 04:00:00+00","SOLAR SYSTEM","To install 18.69 kW size of solar panels with asystem height of 1.1 feet on roof of building.","3929 LEGATION ST NW, WASHINGTON, DC 20015","3929 LEGATION ST NW",20015,38.962354,-77.078711,1,rooftop,"3929 Legation St NW",,"Washington, DC 20015",3929,"Legation St NW",,,Washington,DC,"District of Columbia",20015,US,"Statewide (City of Washington)"
2023,"2023/07/14 04:00:00+00","SOLAR SYSTEM","To install 7.20kW size of solar panels with asystem height of 1.1 feet on roof of building.","5120 3RD ST NW, WASHINGTON, DC 20011","5120 3RD ST NW",20011,38.952849,-77.016178,1,rooftop,"5120 3rd St NW",,"Washington, DC 20011",5120,"3rd St NW",,,Washington,DC,"District of Columbia",20011,US,"Statewide (City of Washington)"
2023,"2023/07/14 04:00:00+00","SOLAR SYSTEM","To install 8.55kW size of solar panels with asystem height of 1.1 feet on roof of building.","438 EMERSON ST NW, WASHINGTON, DC 20011","438 EMERSON ST NW",20011,38.949779,-77.01903,1,rooftop,"438 Emerson St NW",,"Washington, DC 20011",438,"Emerson St NW",,,Washington,DC,"District of Columbia",20011,US,"Statewide (City of Washington)"
2023,"2023/07/14 04:00:00+00","SOLAR SYSTEM","To install 12.905kW size of solar panels on roof ofbuilding.","2725 NEWLANDS ST NW, WASHINGTON, DC 20015","2725 NEWLANDS ST NW",20015,38.963336,-77.05732,1,rooftop,"2725 Newlands St NW",,"Washington, DC 20015",2725,"Newlands St NW",,,Washington,DC,"District of Columbia",20015,US,"Statewide (City of Washington)"
2023,"2023/07/14 04:00:00+00","SOLAR SYSTEM","roof top solar installation 24 365w panels","1625 ROSEDALE ST NE, WASHINGTON, DC 20002","1625 ROSEDALE ST NE",20002,38.897336,-76.981492,1,rooftop,"1625 Rosedale St NE",,"Washington, DC 20002",1625,"Rosedale St NE",,,Washington,DC,"District of Columbia",20002,US,"Statewide (City of Washington)"
2023,"2023/07/14 04:00:00+00","SOLAR SYSTEM","To install 10.235kW size of solar panels on roof ofbuilding.","2632 MONROE ST NE, WASHINGTON, DC 20018","2632 MONROE ST NE",20018,38.93331,-76.968638,1,rooftop,"2632 Monroe St NE",,"Washington, DC 20018",2632,"Monroe St NE",,,Washington,DC,"District of Columbia",20018,US,"Statewide (City of Washington)"
2023,"2023/07/14 04:00:00+00","SOLAR SYSTEM","To install 8.00kW size of solar panels on roof ofbuilding.","1403 WEBSTER ST NW, WASHINGTON, DC 20011","1403 WEBSTER ST NW",20011,38.944206,-77.033151,1,rooftop,"1403 Webster St NW",,"Washington, DC 20011",1403,"Webster St NW",,,Washington,DC,"District of Columbia",20011,US,"Statewide (City of Washington)"
2023,"2023/06/28 04:00:00+00","SOLAR SYSTEM","To install 11.47kW size of solar panels with asystem height of 1.1 feet on roof of building.","1700 BAY ST SE, WASHINGTON, DC 20003","1700 BAY ST SE",20003,38.886832,-76.980558,1,rooftop,"1700 Bay St SE",,"Washington, DC 20003",1700,"Bay St SE",,,Washington,DC,"District of Columbia",20003,US,"Statewide (City of Washington)"
2023,"2023/06/28 04:00:00+00","SOLAR SYSTEM","Install a roof mounted solar pv system. The solar panels will be installed using an elevated racking system.","2520 10TH ST NE, WASHINGTON, DC 20018","2520 10TH ST NE",20018,38.923195,-76.992812,1,rooftop,"2520 10th St NE",,"Washington, DC 20018",2520,"10th St NE",,,Washington,DC,"District of Columbia",20018,US,"Statewide (City of Washington)"
2023,"2023/06/28 04:00:00+00","SOLAR SYSTEM","roof top solar installation 121 455W panels DC: 55.055 AC: 35.09","2201 CHANNING ST NE, WASHINGTON, DC 20018","2201 CHANNING ST NE",20018,38.922158,-76.973912,1,rooftop,"2201 Channing St NE",,"Washington, DC 20018",2201,"Channing St NE",,,Washington,DC,"District of Columbia",20018,US,"Statewide (City of Washington)"
2023,"2023/06/28 04:00:00+00","SOLAR SYSTEM","Installation of Solar Array on Row Home 6.867 kW STC Sunpower Solar Array","3535 HOLMEAD PL NW, WASHINGTON, DC 20010","3535 HOLMEAD PL NW",20010,38.935471,-77.030595,1,rooftop,"3535 Holmead Pl NW",,"Washington, DC 20010",3535,"Holmead Pl NW",,,Washington,DC,"District of Columbia",20010,US,"Statewide (City of Washington)"
2023,"2023/06/28 04:00:00+00","SOLAR SYSTEM","RESIDENTIAL GRID ROOF MOUNTED INTERACTIVE SOLAR INSTALLATION
SYSTEM AC SIZE @ STC: 3.000 kW SYSTEM DC SIZE @ STC: 2.700 kW
(6) TALESUN TP6L72M-450
(1) SOLAR EDGE SE3000H-US (240V)","1133 3RD ST NE, WASHINGTON, DC 20002","1133 3RD ST NE",20002,38.904571,-77.00183,1,rooftop,"1133 3rd St NE",,"Washington, DC 20002",1133,"3rd St NE",,,Washington,DC,"District of Columbia",20002,US,"Statewide (City of Washington)"
2023,"2023/06/06 04:00:00+00","SOLAR SYSTEM","THE PROJECT SCOPE INCLUDES THE INSTALLATION OF A  6.640KW DC RATED GRID-TIED PHOTOVOLTAIC SYSTEM. THE INSTALLATION CONSISTS OF A RAILED, ROOF MOUNTED SOLAR ARRAY, INVERTERS AND RELATED ELECTRICAL METERING AND SAFETY EQUIPMENT. ALL EQUIPMENT WILL BE INSTALLED AS REQUIRED BY APPLICABLE CODES AND THE LOCAL UTILITY COMPANY. DURING DAYLIGHT HOURS, THIS PV SYSTEM (SOLAR ELECTRIC) WILL PROVIDE ELECTRICITY IN PARALLEL WITH THE LOCAL UTILITY SERVICE PROVIDER.","860 MARJORIE CT SE, WASHINGTON, DC 20032","860 MARJORIE CT SE",20032,38.831099,-76.991532,1,rooftop,"860 Marjorie Ct SE",,"Washington, DC 20032",860,"Marjorie Ct SE",,,Washington,DC,"District of Columbia",20032,US,"Statewide (City of Washington)"
2023,"2023/06/06 04:00:00+00","SOLAR SYSTEM","RAYMOND SCHOOL SOLOR PANELS ONLY.
CARPORT STRUCTURE ON A SEPARATE 
PERMIT-B2302501.","915 SPRING RD NW, WASHINGTON, DC 20010","915 SPRING RD NW",20010,38.935819,-77.026435,1,rooftop,"915 Spring Rd NW",,"Washington, DC 20010",915,"Spring Rd NW",,,Washington,DC,"District of Columbia",20010,US,"Statewide (City of Washington)"
2023,"2023/06/06 04:00:00+00","SOLAR SYSTEM","To install 17.2 kW size of solar panels with asystem height of 1.1 feet on roof of building.","2517 ONTARIO RD NW, WASHINGTON, DC 20009","2517 ONTARIO RD NW",20009,38.923546,-77.039975,1,rooftop,"2517 Ontario Rd NW",,"Washington, DC 20009",2517,"Ontario Rd NW",,,Washington,DC,"District of Columbia",20009,US,"Statewide (City of Washington)"
2023,"2023/06/06 04:00:00+00","SOLAR SYSTEM","roof top solar installation 20 365w panels","4528 VAN NESS ST NW, WASHINGTON, DC 20016","4528 VAN NESS ST NW",20016,38.942938,-77.089975,1,rooftop,"4528 Van Ness St NW",,"Washington, DC 20016",4528,"Van Ness St NW",,,Washington,DC,"District of Columbia",20016,US,"Statewide (City of Washington)"
2023,"2023/06/06 04:00:00+00","SOLAR SYSTEM","INSTALLATION OF A GRID TIED SOLAR SYSTEM

150kW (AC) - 150.645kW (DC)
(363) CANADIAN SOLAR CS3N-415MS
(3) SOLAREDGE INVERTER SE50KUS
(363) SOLAREDGE OPTIMIZER S440","1404 JACKSON ST NE, WASHINGTON, DC 20017","1404 JACKSON ST NE",20017,38.929613,-76.986867,1,rooftop,"1404 Jackson St NE",,"Washington, DC 20017",1404,"Jackson St NE",,,Washington,DC,"District of Columbia",20017,US,"Statewide (City of Washington)"
2023,"2023/06/05 04:00:00+00","SOLAR SYSTEM","COMMERCIAL GRID ROOF MOUNTED INTERACTIVE SOLAR INSTALLATION
SYSTEM AC SIZE @ STC: 27.300 kW SYSTEM DC SIZE @ STC: 37.800 kW
(84) SEG SOLAR SEG-450-BMA-BG
(1) SOLAR EDGE SE17.3KUS (208V) / (1) SOLAR EDGE SE10KUS (208V)","5 BRANDYWINE ST SE, WASHINGTON, DC 20032","5 BRANDYWINE ST SE",20032,38.830013,-77.006851,1,rooftop,"5 Brandywine St SE",,"Washington, DC 20032",5,"Brandywine St SE",,,Washington,DC,"District of Columbia",20032,US,"Statewide (City of Washington)"
2023,"2023/06/28 04:00:00+00","SOLAR SYSTEM","To install 8.01kW size of solar panels with asystem height of 1.1 feet on roof of building.","822 46TH ST NE, WASHINGTON, DC 20019","822 46TH ST NE",20019,38.9009,-76.936756,1,rooftop,"822 46th St NE",,"Washington, DC 20019",822,"46th St NE",,,Washington,DC,"District of Columbia",20019,US,"Statewide (City of Washington)"
2023,"2023/08/01 04:00:00+00","SOLAR SYSTEM","THE PROJECT SCOPE INCLUDES THE INSTALLATION OF A  4.80 KW DC RATED GRID-TIED PHOTOVOLTAIC SYSTEM. THE INSTALLATION CONSISTS OF A RAILED, ROOF MOUNTED SOLAR ARRAY, INVERTERS AND RELATED ELECTRICAL METERING AND SAFETY EQUIPMENT. ALL EQUIPMENT WILL BE INSTALLED AS REQUIRED BY APPLICABLE CODES AND THE LOCAL UTILITY COMPANY. DURING DAYLIGHT HOURS, THIS PV SYSTEM (SOLAR ELECTRIC) WILL PROVIDE ELECTRICITY IN PARALLEL WITH THE LOCAL UTILITY SERVICE PROVIDER.","3344 CLAY ST NE, WASHINGTON, DC 20019","3344 CLAY ST NE",20019,38.893752,-76.958483,1,rooftop,"3344 Clay St NE",,"Washington, DC 20019",3344,"Clay St NE",,,Washington,DC,"District of Columbia",20019,US,"Statewide (City of Washington)"
2023,"2023/08/01 04:00:00+00","SOLAR SYSTEM","THE PROJECT SCOPE INCLUDES THE INSTALLATION OF A  6.24 KW DC RATED GRID-TIED PHOTOVOLTAIC SYSTEM. THE INSTALLATION CONSISTS OF A RAILED, ROOF MOUNTED SOLAR ARRAY, INVERTERS AND RELATED ELECTRICAL METERING AND SAFETY EQUIPMENT. ALL EQUIPMENT WILL BE INSTALLED AS REQUIRED BY APPLICABLE CODES AND THE LOCAL UTILITY COMPANY. DURING DAYLIGHT HOURS, THIS PV SYSTEM (SOLAR ELECTRIC) WILL PROVIDE ELECTRICITY IN PARALLEL WITH THE LOCAL UTILITY SERVICE PROVIDER.","3315 5TH ST SE, WASHINGTON, DC 20032","3315 5TH ST SE",20032,38.841254,-76.999751,1,rooftop,"3315 5th St SE",,"Washington, DC 20032",3315,"5th St SE",,,Washington,DC,"District of Columbia",20032,US,"Statewide (City of Washington)"
